GalaxyID,M_b_fit,a_fit,gamma_fit,ChiSq,M_b_fit_bulge,a_fit_bulge,gamma_fit_bulge,ChiSq_bulge
UGC08550,1058347910.4398661,0.9470678225375433,-0.4790140525276934,46.04572955559355,,,,
UGC02953,219778751135.20645,1.2998250115437788,-2.9578435319536567,14683.4655606223,21646678543.89986,0.1570549389899148,-2.7703933430730077,4147.281536335957
NGC4138,,,,,5775402851.8665695,1.9141539013554746e-05,-105.52912837860346,4.181630431459176e-05
NGC0247,51023497465.01859,11.538077569095881,0.40025932890715044,64.70781700206594,,,,
IC4202,,,,,7574299441.185418,0.01866669397889979,-108.94232078399497,136.79326387062082
UGC08286,4938432920.614575,2.4304631733026327,-0.2438341788315165,20.974323387297595,,,,
IC2574,999775239748.894,128.87962290772035,0.6771775865742129,20.48215314935281,,,,
NGC4559,33895226343.951244,4.044067474536831,0.4274432587456943,128.24826847888966,,,,
UGC01230,46219945508.826836,16.67339856339313,0.7746295183377732,28.00605899877189,,,,
UGC07577,680175175.1466416,1.694733310589115,-0.43422985023211136,1.4665790358739246,,,,
UGC06628,6.846144660820994e+21,42071225.00548028,1.1785948556317776,1.5203512330974573,,,,
NGC4013,,,,,,,,
UGC03205,104199686158.6487,0.4741129103339602,-16.575859788317135,3620.657604195166,17673280149.62742,0.03358487436971482,-30.10676734228983,854.3203516692242
NGC7331,,,,,7138652066.488633,0.00032774419262613784,0.01060448282427621,0.0008910169820228152
UGC02916,225023557712.43393,15.279642138771047,0.18719778494188796,220.22587467140482,21069063344.021423,0.2570341719889885,-5.778744497700381,1332.0613395061885
UGC06923,22415779764.429447,15.744463956152837,1.4906247493457172,0.08111250318305657,,,,
UGC04483,179871048.4119783,0.59943102172442,-0.1987024299991875,0.035899679805634854,,,,
NGC4217,34891032390.547676,0.8680212130015602,-7.692889732497542,927.5202461256961,,,,
NGC3109,2201588217.8622985,2.08556704813346,-1.2110864772745238,4.898970781019541,,,,
UGC05764,1967568206.1842096,1.5635541028292195,-1.3072094071910425,5.0160619948142795,,,,
NGC3949,,,,,,,,
D512-2,,,,,,,,
NGC4389,36861453951.377655,4.181059666094431,0.5061462163143694,32.86884499767729,,,,
NGC4157,,,,,1313740596.6165414,4.136193586673364e-05,4.782986702631994,0.00011024718113126773
DDO161,6537840859.481047,3.5903811645237096,-0.07652244281895378,37.15043696698003,,,,
